#
# Results on Wednesday March 25 2020 12:48:15 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1585140495,635dab3af851ec965111bc7fe5fe1ae9,Form,1,0,intro,NULL,consent,yes
1585140495,635dab3af851ec965111bc7fe5fe1ae9,Form,1,0,intro,NULL,understand,yes
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Question (NULL if none).
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer.
1585142672,e14e16414c7207ce698250f15a46ede2,Question,3,0,practice,NULL,<p>There are three practice items and this is the first one.</p><p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/example_1.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,1,NULL,23804
1585142672,e14e16414c7207ce698250f15a46ede2,Question,4,0,practice,NULL,<p>There are three practice items and this is the first one.</p><p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/example_2.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,2,NULL,24518
1585142672,e14e16414c7207ce698250f15a46ede2,Question,5,0,practice,NULL,<p>There are three practice items and this is the first one.</p><p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/example_3.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,4,NULL,22003
1585142672,e14e16414c7207ce698250f15a46ede2,Question,44,0,control-item7,NULL,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/filler_7.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,4,NULL,14932
1585142672,e14e16414c7207ce698250f15a46ede2,Question,38,0,control-item1,NULL,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/filler_1.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,4,NULL,12856
1585142672,e14e16414c7207ce698250f15a46ede2,Question,24,0,exp_5_downleft_emotion_with,5,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/exp_5_downleft_emotion_with.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,1,NULL,10217
1585142672,e14e16414c7207ce698250f15a46ede2,Question,46,0,control-item9,NULL,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/filler_9.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,4,NULL,9610
1585142672,e14e16414c7207ce698250f15a46ede2,Question,29,0,exp_6_downright_emotion_without,6,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/exp_6_downright_emotion_without.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,3,NULL,11724
1585142672,e14e16414c7207ce698250f15a46ede2,Question,49,0,control-item12,NULL,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/filler_12.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,1,NULL,11899
1585142672,e14e16414c7207ce698250f15a46ede2,Question,48,0,control-item11,NULL,<p><img src="https://github.com/alsugiharto/experiment-design/blob/master/images/filler_11.png?raw=true" alt="Italian Trulli"></p><p>Select the video you most likely click by selecting the number bellow.</p><p>The number follows the order of the video.</p>,1,NULL,8393
